cell_label,brain_section_label,cluster_alias,average_correlation_score,x_section,y_section,z_section,x_reconstructed,y_reconstructed,z_reconstructed,parcellation_index,x_ccf,y_ccf,z_ccf,parcellation_division,parcellation_structure,parcellation_substructure,cfos
1019171907101860237,C57BL6J-638850.37,24467,0.556252460989676,5.093756247894291,4.644950271498431,6.6000000000000005,5.113899380688148,4.531757141790946,6.6000000000000005,179,7.376041672409027,2.9897504074256567,5.270399094651671,TH,LH,LH,1
1019171907102080158,C57BL6J-638850.37,4573,0.593379750342182,5.268965756520204,5.0922140933342,6.6000000000000005,5.222328908754271,4.887980480722428,6.6000000000000005,179,7.33925262608871,3.38761371307809,5.393090266956664,TH,LH,LH,1
1017092617101790169,C57BL6J-638850.38,2879,0.726519829302123,5.54059133172689,4.691085440167412,6.800000000000001,5.73739680412504,4.687466683084933,6.800000000000001,179,7.19528128108208,3.172275650098867,5.910776736914841,TH,LH,LH,0
1017092617101790531-1,C57BL6J-638850.38,5085,0.596707455716085,5.57010739643649,4.8592395263745605,6.800000000000001,5.726429760538192,4.781049908745153,6.800000000000001,179,7.183986591187062,3.278994885960876,5.895112204661853,TH,LH,LH,1
1019171907102090614,C57BL6J-638850.37,4702,0.514396958710631,5.90638695292139,4.860920707542969,6.6000000000000005,5.916618934480064,4.753633974890714,6.6000000000000005,179,7.372982512679407,3.257428906042412,6.091568387848528,TH,LH,LH,0
1019171907101860622,C57BL6J-638850.37,4708,0.555738862556646,5.235771550133875,4.821044530071432,6.6000000000000005,5.3032424961216185,4.698341371894564,6.6000000000000005,179,7.363026061497976,3.1765453214647925,5.4729515974167615,TH,LH,LH,0
1019171907102090793,C57BL6J-638850.37,4708,0.61949982196614,5.947049679850559,4.98112217861888,6.6000000000000005,5.933637209749386,4.911195879960602,6.6000000000000005,179,7.355465676936824,3.435683242099023,6.111316165890293,TH,LH,LH,0
1019171907102310030-1,C57BL6J-638850.37,4708,0.590902975781164,5.964136374407957,4.995812724720492,6.6000000000000005,5.962471719145243,4.920285426260632,6.6000000000000005,179,7.355172603663658,3.4471857715174083,6.1411234926095055,TH,LH,LH,0
1019171907102090405,C57BL6J-638850.37,4709,0.612297281782929,5.864455765279096,4.689338777035732,6.6000000000000005,5.883624162859701,4.56196868381135,6.6000000000000005,179,7.393943509176532,3.0409699112095967,6.057036275649827,TH,LH,LH,0
1017092617101560660-1,C57BL6J-638850.38,24467,0.60245801337056,5.965999733206747,4.420702280837332,6.800000000000001,6.10160527364544,4.435039341045116,6.800000000000001,179,7.234475250723489,2.89391825396327,6.283092096574372,TH,LH,LH,1
1019171907102090439,C57BL6J-638850.37,24467,0.678244824088732,5.874436521442652,4.716884030994299,6.6000000000000005,5.899996133617694,4.596878320859006,6.6000000000000005,179,7.390236566025801,3.08200635845639,6.072673304384639,TH,LH,LH,0
1019171907102090457,C57BL6J-638850.37,24467,0.535653962432433,5.831027745037653,4.774601398485319,6.6000000000000005,5.844434580591317,4.658399972095219,6.6000000000000005,179,7.382418148583061,3.144891774963434,6.023837172845775,TH,LH,LH,0
1019171907102100460,C57BL6J-638850.37,24467,0.529500054629594,5.918867731035131,4.663047995380539,6.6000000000000005,5.948778845000921,4.540932531179144,6.6000000000000005,179,7.397842098443002,3.0199127859834523,6.117002089980141,TH,LH,LH,0
1019171907102090398,C57BL6J-638850.37,4728,0.664007629188576,5.854602544626282,4.689700977135594,6.6000000000000005,5.873462309907427,4.562771185202978,6.6000000000000005,179,7.393660751140869,3.041038749685079,6.047649610846088,TH,LH,LH,0
1019171907102090503,C57BL6J-638850.37,24467,0.663621468709463,5.890824516471088,4.779768381334267,6.6000000000000005,5.928130641288553,4.660096469215089,6.6000000000000005,179,7.383679042729811,3.153664371103878,6.097103181475972,TH,LH,LH,0
1019171907102100701,C57BL6J-638850.37,24467,0.633072565470931,6.020586454047816,4.764562045212545,6.6000000000000005,6.078000844377828,4.60010025907393,6.6000000000000005,179,7.394667104191718,3.0895316359834086,6.2495484676539625,TH,LH,LH,1
1019171907101860287-1,C57BL6J-638850.37,24467,0.610243074779584,4.837779351043297,4.912326321033918,6.6000000000000005,4.91728710466786,4.785474156344426,6.6000000000000005,179,7.341750255055381,3.270395612694502,5.072933024548132,TH,LH,LH,1
1019171907101860329-1,C57BL6J-638850.37,5139,0.52925340393123,4.90232504733234,4.88391764785423,6.6000000000000005,4.954017566859521,4.75938807418391,6.6000000000000005,179,7.346408714691487,3.237380299515714,5.117415941417059,TH,LH,LH,1
1019171907102090745,C57BL6J-638850.37,5139,0.511744843180238,5.970586048926736,4.918284467410415,6.6000000000000005,5.995859734507179,4.800802774859666,6.6000000000000005,179,7.369642741974737,3.313270366928808,6.170901834008585,TH,LH,LH,0
1017092617101780413,C57BL6J-638850.38,5139,0.511902389981157,4.942310750995641,4.928060084138671,6.800000000000001,5.0760228407408325,4.786317353705264,6.800000000000001,179,7.165780910611036,3.2679325474430083,5.236955149726737,TH,LH,LH,1
1019171907101860744,C57BL6J-638850.37,5077,0.677324246600875,5.049524380704123,5.083888811879784,6.6000000000000005,5.023142703675406,4.975010919777736,6.6000000000000005,179,7.323412770788416,3.4839948897360014,5.186915300189384,TH,LH,LH,2
1017092617101800080-1,C57BL6J-638850.38,5112,0.718986289621068,6.060596345945433,4.588248334234364,6.800000000000001,6.223815268903709,4.570116747936188,6.800000000000001,179,7.221798692050349,3.0532266024468937,6.402174752472464,TH,LH,LH,2
1019171907102310135-1,C57BL6J-638850.37,5112,0.649387380868883,6.036711532388556,5.027568678011327,6.6000000000000005,6.053345629253941,4.901051214743037,6.6000000000000005,179,7.359932246873875,3.427046211324807,6.233557073279766,TH,LH,LH,0
1019171907101860520-1,C57BL6J-638850.37,5112,0.694742005370079,4.975764203255897,4.962924874120727,6.6000000000000005,4.932914452338149,4.884889711787097,6.6000000000000005,179,7.331187788324544,3.380495615987204,5.093875363008621,TH,LH,LH,1
1019171907102310128-1,C57BL6J-638850.37,5112,0.617488799646042,6.066105370593163,4.990455870844341,6.6000000000000005,6.081482152463223,4.86060330160883,6.6000000000000005,179,7.365337307172499,3.382400961646325,6.2632640102519614,TH,LH,LH,1
1017092617101790314,C57BL6J-638850.38,2879,0.716589595468074,5.53475299005999,4.745792412819968,6.800000000000001,5.728451827186916,4.709169693782009,6.800000000000001,179,7.192519144678365,3.1971037965007083,5.902562213790361,TH,LH,LH,0
1019171907102310132-1,C57BL6J-638850.37,5112,0.620862764909108,6.058886815523548,5.003439114876081,6.6000000000000005,6.073675167599156,4.876998546290495,6.6000000000000005,179,7.363815628720022,3.396368157161044,6.259726794980014,TH,LH,LH,1
1019171907101860412,C57BL6J-638850.37,5112,0.657548281691991,4.912835308097386,4.936119446807553,6.6000000000000005,4.9116075484676776,4.824790226590189,6.6000000000000005,179,7.337541080038411,3.311775789821821,5.072658171678234,TH,LH,LH,1
1019171907101860313-1,C57BL6J-638850.37,5112,0.583220281598914,4.871335308966967,4.898983069066413,6.6000000000000005,4.9402623045653,4.771388273813493,6.6000000000000005,179,7.344057672187995,3.255278413391625,5.099227729115906,TH,LH,LH,1
1019171906102190567,C57BL6J-638850.42,5094,0.726716493865872,5.872181532600697,4.588178132848376,7.6,5.772278709858782,4.91221746973623,7.6,179,6.448839346132225,3.4026946409206813,5.948133202798279,TH,LH,LH,1
1019171907101860479-1,C57BL6J-638850.37,5112,0.591924295535687,4.949932601732692,4.959674180574715,6.6000000000000005,4.910404009635868,4.874965783910113,6.6000000000000005,179,7.331914974242428,3.3674123657651625,5.073405951063018,TH,LH,LH,1
1019171907102080119,C57BL6J-638850.37,4731,0.663471270925285,5.30278946056256,5.016808702418892,6.6000000000000005,5.291095924893384,4.828272529523955,6.6000000000000005,179,7.348142333956815,3.320604419383547,5.464148362484933,TH,LH,LH,0
1019171907101860124-1,C57BL6J-638850.37,4732,0.579958720701098,4.858273870136154,4.754266612235847,6.6000000000000005,4.9829655077798405,4.599288639519359,6.6000000000000005,179,7.365580095909163,3.05683738222609,5.1460877926739474,TH,LH,LH,1
1019171907101860398-1,C57BL6J-638850.37,4732,0.547790109936094,5.115224919399843,4.751179344029566,6.6000000000000005,5.156690806669757,4.627298688574142,6.6000000000000005,179,7.366571115655784,3.096797746013636,5.317975216457391,TH,LH,LH,1
1019171907101860552-1,C57BL6J-638850.37,4732,0.583621825727423,5.19709689934947,4.792986846711891,6.6000000000000005,5.259820477407023,4.6641002085568735,6.6000000000000005,179,7.36479148912662,3.1430419703006907,5.417248238673505,TH,LH,LH,1
1019171907102090824,C57BL6J-638850.37,5137,0.52727164199973,6.063526308729805,4.907350043692366,6.6000000000000005,6.078533106146513,4.733868073268747,6.6000000000000005,179,7.379594955941664,3.23955205006928,6.2549284618574825,TH,LH,LH,2
1017092617101800251-1,C57BL6J-638850.38,2898,0.5092598915713,5.981957600373918,4.709090872431766,6.800000000000001,6.222730022467739,4.684944635270091,6.800000000000001,179,7.209252298763459,3.178606579709064,6.408384262089644,TH,LH,LH,2
1019171907101860294-1,C57BL6J-638850.37,24467,0.608776150607737,4.922679585512885,4.842990697006106,6.6000000000000005,4.982189826561023,4.706290231233545,6.6000000000000005,179,7.353122280297897,3.1790208858346656,5.144277078780127,TH,LH,LH,1
1017092617101790512-1,C57BL6J-638850.38,5113,0.608089736629857,5.617582746029612,4.831694929877261,6.800000000000001,5.746031382862618,4.78759315819913,6.800000000000001,179,7.184276694040862,3.283989861462385,5.922254561276532,TH,LH,LH,1
1019171907201860771,C57BL6J-638850.37,4730,0.505442257723988,5.263226702526644,4.95133718861329,6.6000000000000005,5.280719425487892,4.800671067129118,6.6000000000000005,179,7.35003136634153,3.296730909264048,5.44593892781961,TH,LH,LH,0
1019171907101860588,C57BL6J-638850.37,4730,0.581075845359457,5.027504122948787,4.975866558185802,6.6000000000000005,5.021887352426817,4.880262881050547,6.6000000000000005,179,7.3337076883885715,3.380878747751847,5.181014803401931,TH,LH,LH,1
1019171907101860836,C57BL6J-638850.37,4731,0.722589793252816,5.271605513767975,4.951871040975048,6.6000000000000005,5.290085762792764,4.797837311129631,6.6000000000000005,179,7.351643838434185,3.28588611658904,5.463348972752891,TH,LH,LH,0
1019171907102080173,C57BL6J-638850.37,4730,0.597390031459577,5.320701344313587,5.065504962807155,6.6000000000000005,5.2830278132741775,4.855119919585229,6.6000000000000005,179,7.344287418836057,3.3547952559873373,5.4510736276874825,TH,LH,LH,0
1019171907101860196-1,C57BL6J-638850.37,4735,0.511524874662123,5.082843423327056,4.62179593421499,6.6000000000000005,5.076147910001506,4.489044298109771,6.6000000000000005,179,7.380276519317231,2.938224216627676,5.236483781528515,TH,LH,LH,1
1019171907102100277,C57BL6J-638850.37,4737,0.642068596390414,5.926352342767728,4.514881183510438,6.6000000000000005,5.990777942803918,4.413333110958007,6.6000000000000005,179,7.41416681670745,2.8741580868170824,6.168994650983502,TH,LH,LH,0
1019171907102080138,C57BL6J-638850.37,5113,0.658173426094421,5.241027610790175,5.09442406238336,6.6000000000000005,5.20655314583276,4.898104278336243,6.6000000000000005,179,7.337169548206289,3.402304204500317,5.372953527806809,TH,LH,LH,1
1019171907102080044,C57BL6J-638850.37,5113,0.685668934328565,5.187514176491815,5.044831115633338,6.6000000000000005,5.159138428947072,4.903616183419319,6.6000000000000005,179,7.334750690904366,3.4100683838758648,5.317419974225922,TH,LH,LH,1
1019171907102090663,C57BL6J-638850.37,5113,0.720930471696266,5.797054481348368,5.005781241228605,6.6000000000000005,5.790248943151584,4.847733618268988,6.6000000000000005,179,7.359772587946431,3.3536087241109365,5.974258366611443,TH,LH,LH,0
1019171907102090713,C57BL6J-638850.37,5106,0.639675823673725,5.859846201289264,4.987605725443383,6.6000000000000005,5.854425793883718,4.867996642057109,6.6000000000000005,179,7.358781519992187,3.3812477351658887,6.036048807122862,TH,LH,LH,0
1019171907102090733,C57BL6J-638850.37,5113,0.669021047300109,5.868590320065474,4.9973235916623695,6.6000000000000005,5.867683505689511,4.877720167453027,6.6000000000000005,179,7.357638706939006,3.395415253725614,6.04611794129957,TH,LH,LH,0
1017092617101541128,C57BL6J-638850.38,5254,0.60604664012748,4.914697666465128,4.702479311140313,6.800000000000001,5.093498836814759,4.491582548173311,6.800000000000001,179,7.199610916635216,2.9382334246048463,5.24916408395492,TH,LH,LH,1
1017092617101800438-1,C57BL6J-638850.38,5254,0.655630835236506,5.874793875124173,4.841034417803334,6.800000000000001,5.968798149223609,4.894735279438415,6.800000000000001,179,7.1778036953464746,3.412237640609047,6.145191377182319,TH,LH,LH,0
1019171907101860714,C57BL6J-638850.37,5254,0.670674950202868,5.106325812791126,5.009605770542907,6.6000000000000005,5.111183948504142,4.912349381017702,6.6000000000000005,179,7.332814023128442,3.416983305522144,5.27537219482236,TH,LH,LH,1
1019171907101690417-2,C57BL6J-638850.40,5254,0.65238218801899,5.893608610661857,4.836308553563696,7.2,5.930821711151528,4.852078884470447,7.2,179,6.821025572302545,3.350195079345245,6.110992047573054,TH,LH,LH,1
1019171907102100614,C57BL6J-638850.37,5254,0.527076049830016,5.978757595274661,4.734196651018323,6.6000000000000005,6.035979091132339,4.592975920264138,6.6000000000000005,179,7.394585332217824,3.0793495197239134,6.211553940206851,TH,LH,LH,0
1104095349101950062-2,C57BL6J-638850.39,5254,0.5233397650303,4.890993715741033,5.041761280238387,7.0,4.86248931762524,4.88152580749907,7.0,179,6.968389501283198,3.36587097115115,5.018613418741883,TH,LH,LH,2
1019171907102090670,C57BL6J-638850.37,5254,0.520276428891494,5.771199061485141,5.029969952367257,6.6000000000000005,5.777073466287401,4.849365359599828,6.6000000000000005,179,7.358531521766413,3.360432028662677,5.955580874369125,TH,LH,LH,0
1017092617101780331-1,C57BL6J-638850.38,5254,0.613648791317341,4.981494578292856,4.880396864649283,6.800000000000001,5.141521201246012,4.706112578439963,6.800000000000001,179,7.177154485337383,3.176238163704097,5.307254260136185,TH,LH,LH,1
1019171907202040171,C57BL6J-638850.40,5254,0.673889415072482,5.153954459696655,4.952389483888682,7.2,5.181993141786994,4.9232767534144894,7.2,179,6.792265521360671,3.412581600193615,5.347367578989032,TH,LH,LH,3
1017092617201560560,C57BL6J-638850.38,5254,0.578516053544625,5.992218514091003,4.434531520424307,6.800000000000001,6.121208155387219,4.454717889793161,6.800000000000001,179,7.23276816372873,2.916604193411529,6.303408796607412,TH,LH,LH,1
1017092617101780610,C57BL6J-638850.38,5254,0.704233057307389,4.871435524880472,5.064528355966013,6.800000000000001,5.0176881056170295,4.940803223064584,6.800000000000001,179,7.146102962543047,3.4429378950040057,5.171878100826221,TH,LH,LH,1
1019171907101680265-1,C57BL6J-638850.40,5254,0.565937523485128,5.9964838427735705,4.6132730804870326,7.2,5.982798337932459,4.649643554653415,7.2,179,6.846254898565651,3.117994301331563,6.167370936921331,TH,LH,LH,1
1017092617201540711,C57BL6J-638850.38,5254,0.514962165236204,4.799075071256904,4.609212089493425,6.800000000000001,4.985077611932691,4.483113277452913,6.800000000000001,179,7.197630741675464,2.9256807524710395,5.138327114877692,TH,LH,LH,2
1019171907202100226,C57BL6J-638850.37,5254,0.610468608231482,5.935682249338736,4.522570236958834,6.6000000000000005,6.00286274997623,4.420723367097048,6.6000000000000005,179,7.413237992580778,2.885520727417199,6.176653318448794,TH,LH,LH,0
1019171907101680978,C57BL6J-638850.40,5254,0.518512307373587,5.742599089850166,4.78403763834408,7.2,5.772969137894164,4.810371166900043,7.2,179,6.821112228872006,3.301450173005353,5.945447324599244,TH,LH,LH,1
1019171907202090697,C57BL6J-638850.37,5254,0.544703622774886,5.860563790272641,5.04320144719876,6.6000000000000005,5.869674049888336,4.894266087408011,6.6000000000000005,179,7.355470420206745,3.4158153135250497,6.042800931422349,TH,LH,LH,0
1019171907102090421,C57BL6J-638850.37,5254,0.641422943044005,5.854625820108061,4.716997471556397,6.6000000000000005,5.873714046552101,4.595547116654976,6.6000000000000005,179,7.390194821226942,3.0761044143470047,6.050841576871427,TH,LH,LH,0
1017092617101790319,C57BL6J-638850.38,5255,0.528071448559197,5.55785252913161,4.7393337981589685,6.800000000000001,5.751647569430125,4.72449309395385,6.800000000000001,179,7.191740587372224,3.212296462466904,5.928563928235128,TH,LH,LH,0
1017092617101570540,C57BL6J-638850.38,5255,0.601267255795124,6.079186376750093,4.437934856132,6.800000000000001,6.162821101907522,4.485267529953639,6.800000000000001,179,7.230369082764585,2.9523162170529345,6.345160862092156,TH,LH,LH,2
1017092617101770164-1,C57BL6J-638850.38,5254,0.537538480703515,4.612009877052017,4.911190606399242,6.800000000000001,4.8671239545757015,4.729781426037934,6.800000000000001,179,7.166538150442372,3.1992925065967426,5.0254532550004765,TH,LH,LH,2
1017092617101560726-1,C57BL6J-638850.38,5255,0.633835010849146,5.95712691140243,4.449875211580987,6.800000000000001,6.110781483999083,4.463014011856721,6.800000000000001,179,7.231343298817277,2.927217410446348,6.291572671134879,TH,LH,LH,1
1019171907102040416,C57BL6J-638850.40,5254,0.618778132524265,4.95192006805997,4.721827759616053,7.2,5.00080448927323,4.74753906485717,7.2,179,6.807912010612252,3.2059696630119805,5.165888856758466,TH,LH,LH,2
1017092617101800257,C57BL6J-638850.38,5254,0.598176613092085,5.716398154736597,4.756301088201192,6.800000000000001,5.819668041253959,4.796968887573839,6.800000000000001,179,7.184812294870583,3.299242493429478,5.993218703717511,TH,LH,LH,0
1019171906101990246,C57BL6J-638850.42,5254,0.54315117110191,5.323883259360581,4.535105537102163,7.6,5.126955766118609,4.858399619798744,7.6,179,6.437243113697775,3.32660927100164,5.290244778175105,TH,LH,LH,0
1019171907101860125,C57BL6J-638850.37,5254,0.62155549151365,5.034966830722123,4.601728321433226,6.6000000000000005,5.007851276816421,4.436279018895923,6.6000000000000005,179,7.384029948674148,2.87959506895564,5.161616492200678,TH,LH,LH,1
1017092617101800238,C57BL6J-638850.38,5254,0.545056573893939,5.965844054815839,4.700251451077014,6.800000000000001,6.190298107331764,4.70201950676695,6.800000000000001,179,7.206209378485928,3.1989192730810543,6.3749871574916845,TH,LH,LH,2
1019171907102040381-1,C57BL6J-638850.40,5254,0.527741373076501,4.98894905823439,4.78074884957923,7.2,5.007917479766962,4.802286277606259,7.2,179,6.800793970300255,3.274733607868054,5.161231115021244,TH,LH,LH,2
1019171907102040262-1,C57BL6J-638850.40,5254,0.552994971806474,5.0255379848319,4.5897476984047065,7.2,5.052810197653602,4.624648893983763,7.2,179,6.822807097840055,3.0727672121972938,5.21260951637266,TH,LH,LH,2
1017092617101560961,C57BL6J-638850.38,5255,0.591927390814132,5.881552215565094,4.5865968410675375,6.800000000000001,6.080893916973479,4.578694368238089,6.800000000000001,179,7.218076677583269,3.051078340011728,6.2680169003155175,TH,LH,LH,1
1017092617101560942,C57BL6J-638850.38,5255,0.575727301580138,5.878052780521077,4.574206339695161,6.800000000000001,6.064864998822655,4.57167891021758,6.800000000000001,179,7.217324102526973,3.050511671660911,6.240437977632936,TH,LH,LH,1
1017092617101780411-1,C57BL6J-638850.38,5254,0.656004772195495,4.673130440033,4.972056781125918,6.800000000000001,4.8739551182899445,4.791318844013714,6.800000000000001,179,7.159340459984671,3.270854631051698,5.027754336501104,TH,LH,LH,2
1019171907102100459,C57BL6J-638850.37,5254,0.587067349824004,5.89293412719533,4.682773316286394,6.6000000000000005,5.916631280042873,4.560053174829797,6.6000000000000005,179,7.3947984796039234,3.0408419744712853,6.085699222819093,TH,LH,LH,0
1019171907102040410-2,C57BL6J-638850.40,5254,0.568956602062747,4.934980506765904,4.632074396996109,7.2,5.001306601395229,4.678816626073405,7.2,179,6.815859567296449,3.127829768851014,5.166394254165235,TH,LH,LH,2
1019171907101860177-1,C57BL6J-638850.37,5254,0.558240910005337,4.817093402086483,4.840272083624458,6.6000000000000005,4.945826724668769,4.708525581480426,6.6000000000000005,179,7.351667633454501,3.1822072417656817,5.105765200896716,TH,LH,LH,1
1017092617101770254,C57BL6J-638850.38,5255,0.510210493344847,4.619696875426518,4.967196599236645,6.800000000000001,4.841214512707159,4.777801466462553,6.800000000000001,179,7.160918947327328,3.248292377119566,5.003520535747042,TH,LH,LH,2
1017092617101780197-1,C57BL6J-638850.38,5254,0.532461353204528,4.886350571062289,4.833576234491334,6.800000000000001,5.026149148816457,4.678970418206123,6.800000000000001,179,7.176806618189426,3.144985924367842,5.187373763865073,TH,LH,LH,1
1017092617101790478-1,C57BL6J-638850.38,5255,0.5953446994653,5.550195249965777,4.808956271243759,6.800000000000001,5.73301918346938,4.743759204203118,6.800000000000001,179,7.188843242470837,3.2347812569949776,5.907631825218048,TH,LH,LH,0
1019171906102190941,C57BL6J-638850.42,5255,0.564753307139019,6.083525710634917,4.5282976284536165,7.6,5.984745255110854,4.830657164979548,7.6,179,6.46374608150681,3.317155070913413,6.160001853494806,TH,LH,LH,0
1017092617101800218-1,C57BL6J-638850.38,5254,0.640066982234435,5.892787201239941,4.702144912322791,6.800000000000001,6.057771449900165,4.722560573561587,6.800000000000001,179,7.199850142065623,3.2204457476328336,6.232868911832766,TH,LH,LH,2
1019171907102040368-1,C57BL6J-638850.40,5254,0.625739655154332,5.012659365467334,4.836843385613157,7.2,5.034838475486761,4.849069754638178,7.2,179,6.796961606093366,3.3234860138149167,5.199272468238762,TH,LH,LH,2
1019171907101640727,C57BL6J-638850.37,5254,0.565947767618193,4.72105337922538,4.772369790617411,6.6000000000000005,4.935016037149613,4.598400741247517,6.6000000000000005,179,7.36400492502511,3.057328407773803,5.094154364472344,TH,LH,LH,1
1019171907101690309-1,C57BL6J-638850.40,5254,0.650912838490119,6.017594863850271,4.976997160578622,7.2,6.035302373204386,4.9339107820467865,7.2,179,6.814514292430913,3.444677546030818,6.215892557309855,TH,LH,LH,2
1019171907101680185-1,C57BL6J-638850.40,5254,0.625821166638921,6.078957935405375,4.677588175471898,7.2,6.099119344662707,4.721158642143678,7.2,179,6.840138753703748,3.2084798057330737,6.2719072965682,TH,LH,LH,1
1019171907102040513-2,C57BL6J-638850.40,5254,0.512716030294833,4.891838204212027,4.7480528898228,7.2,4.952759298703434,4.766851829801389,7.2,179,6.804083919358647,3.228777570732548,5.114388738279903,TH,LH,LH,2
1017092617101780405-1,C57BL6J-638850.38,5254,0.630834154393909,5.023621496847666,4.905011321820961,6.800000000000001,5.214956483688566,4.719257401227448,6.800000000000001,179,7.177623344497097,3.193265093696766,5.382082916474606,TH,LH,LH,1
1019171907101680218,C57BL6J-638850.40,5254,0.54691532789181,6.038551418501421,4.619484845299912,7.2,6.022046837908881,4.658197902525102,7.2,179,6.8462994837179405,3.1289723751162617,6.20683371444427,TH,LH,LH,0
1019171907101860193-1,C57BL6J-638850.37,5254,0.506511164197743,5.103181767611409,4.602538628239251,6.6000000000000005,5.1000870372688,4.454132402188204,6.6000000000000005,179,7.385018247048606,2.8988103793979194,5.261686726126238,TH,LH,LH,1
1019171907101680632-1,C57BL6J-638850.40,5254,0.615161795084414,5.802148707333148,4.5521479422391184,7.2,5.842157661523859,4.645459263877549,7.2,179,6.842436481995671,3.113021117769442,6.020158952351089,TH,LH,LH,1
1017092617101541209,C57BL6J-638850.38,5254,0.65329586431221,4.909209837783742,4.737343787531426,6.800000000000001,5.079781216752142,4.541697545238811,6.800000000000001,179,7.193238568598839,2.9953022364440165,5.229452329001414,TH,LH,LH,1
1017092617101780535-1,C57BL6J-638850.38,5254,0.545717867229019,4.821215782381089,5.022861501175558,6.800000000000001,4.971794581951004,4.869802423727951,6.800000000000001,179,7.154228272307965,3.353483890867115,5.139322268971219,TH,LH,LH,1
1019171907102040586-1,C57BL6J-638850.40,5254,0.672158047951148,4.870967003431968,4.871011977745876,7.2,4.869579122137092,4.869007096004524,7.2,179,6.7894922090404695,3.346919988203604,5.025938053414465,TH,LH,LH,2
1019171907101860330-1,C57BL6J-638850.37,5254,0.571569216898949,5.089459722771371,4.720459662854104,6.6000000000000005,5.12251695540944,4.602542638410188,6.6000000000000005,179,7.36837037185172,3.06872638599624,5.282214302033725,TH,LH,LH,1
1019171907101850053-1,C57BL6J-638850.37,5254,0.662873871290257,4.740527175483457,4.814756364696901,6.6000000000000005,4.936287789351098,4.667225527255056,6.6000000000000005,179,7.355960245816549,3.1364552299999766,5.093764183846518,TH,LH,LH,1
1019171907101680474-1,C57BL6J-638850.40,5254,0.516893132677195,5.88844528543555,4.615011340346178,7.2,5.898643995624846,4.671832263143606,7.2,179,6.840256131759486,3.148290922311258,6.067850083798208,TH,LH,LH,1
1017092617101790440-1,C57BL6J-638850.38,5254,0.5785036211269,5.5771474532581085,4.785678359553375,6.800000000000001,5.746749835659856,4.747025002953508,6.800000000000001,179,7.1887994053670745,3.2391407463438555,5.921215921055343,TH,LH,LH,0
1017092617101790441-1,C57BL6J-638850.38,5255,0.531949923666902,5.558972847019007,4.78780599304454,6.800000000000001,5.735305927742441,4.737365796272589,6.800000000000001,179,7.189766314628878,3.2267292444689875,5.9112307774201485,TH,LH,LH,0
1019171907101860773,C57BL6J-638850.37,5254,0.536858923975456,5.078770887481873,5.073976238890262,6.6000000000000005,5.071204456029459,4.960763861294289,6.6000000000000005,179,7.325987250613992,3.472106598722262,5.233491438764284,TH,LH,LH,2
1017092617101800319-1,C57BL6J-638850.38,5254,0.550268516415485,5.683830720451215,4.800072059642265,6.800000000000001,5.777482172274781,4.817047653915644,6.800000000000001,179,7.181595452168306,3.3192004935286628,5.952677349223075,TH,LH,LH,0
1019171907101680881,C57BL6J-638850.40,5254,0.575957974199138,5.780489058574724,4.8129021623801815,7.2,5.807064600052489,4.829112789478841,7.2,179,6.820325019475246,3.32070260586057,5.9851855973649934,TH,LH,LH,1
1017092617101560761,C57BL6J-638850.38,5254,0.55324040814315,5.918762832826364,4.4742360914897645,6.800000000000001,6.093862107475456,4.484512535312509,6.800000000000001,179,7.228381036546679,2.951004573683345,6.2729317816216215,TH,LH,LH,1
1019171907101680867,C57BL6J-638850.40,5254,0.540840208623141,5.753644295362456,4.679657127159107,7.2,5.797365879307416,4.721409817031983,7.2,179,6.831842642401418,3.201678827735682,5.965900077363446,TH,LH,LH,1
1019171907101680160-1,C57BL6J-638850.40,5254,0.595915953726649,6.096744713816245,4.705662323546047,7.2,6.131784953417196,4.745424613623187,7.2,179,6.839095765242863,3.231891291154672,6.317326360483583,TH,LH,LH,1
1019171907101680844,C57BL6J-638850.40,5254,0.588951131982241,5.765496485723884,4.699622769129881,7.2,5.804635329599637,4.738761535568308,7.2,179,6.830839198304781,3.216728097105531,5.983763974663848,TH,LH,LH,1
1017092617101780428,C57BL6J-638850.38,5254,0.569350857891339,4.699549796026686,4.978481913286191,6.800000000000001,4.88290654349196,4.805298050501436,6.800000000000001,179,7.158472309507787,3.2835716516085287,5.042151822760301,TH,LH,LH,2
1019171907102040584-2,C57BL6J-638850.40,5254,0.681532860311412,4.84018995438193,4.734993532063493,7.2,4.919332102831436,4.753165180822624,7.2,179,6.803892338547021,3.217731256881332,5.069686923560484,TH,LH,LH,2
1019171907101860113-1,C57BL6J-638850.37,5254,0.687074681774865,4.814872062793694,4.786798332198981,6.6000000000000005,4.969090191030148,4.639354073637413,6.6000000000000005,179,7.359815810260581,3.107874852752208,5.126263629677547,TH,LH,LH,1
1017092617101530806,C57BL6J-638850.38,5254,0.503155039339358,4.617431990675759,4.750367585721755,6.800000000000001,4.8778577000122505,4.6028194930634765,6.800000000000001,179,7.180834408089594,3.058956105823751,5.0271189920281705,TH,LH,LH,2
1019171907102090694,C57BL6J-638850.37,5254,0.610440989721538,5.957980545347327,4.888507248042484,6.6000000000000005,5.974331910508153,4.772099770714204,6.6000000000000005,179,7.37249298518007,3.279577430349184,6.151468003547341,TH,LH,LH,0
